"Path","Filename","Category","ProposedDestination","Confidence","Reason"
"docs\audits\BV9_recurrence_review.md","BV9_recurrence_review.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CA_corrective_change_locality_cohort_discovery.md","CA_corrective_change_locality_cohort_discovery.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CA_post_baseline_cohort.csv","CA_post_baseline_cohort.csv","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CA_post_baseline_exclusions.csv","CA_post_baseline_exclusions.csv","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CA_program_closeout.md","CA_program_closeout.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB_CLOSE_feature_boundary_readiness.md","CB_CLOSE_feature_boundary_readiness.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB_feature_boundary_guardrails.md","CB_feature_boundary_guardrails.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB_feature_boundary_readiness_discovery.md","CB_feature_boundary_readiness_discovery.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB1_feature_boundary_registry.md","CB1_feature_boundary_registry.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB2_safe_domain_pilot.md","CB2_safe_domain_pilot.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB3_caution_domain_guardrails.md","CB3_caution_domain_guardrails.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB3_caution_domain_readiness.md","CB3_caution_domain_readiness.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB5_caution_domain_pilot.md","CB5_caution_domain_pilot.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB6_speaker_fallback_runtime_frequency.md","CB6_speaker_fallback_runtime_frequency.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB7_feature_readiness_trend.md","CB7_feature_readiness_trend.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB7_ownership_drift_watch.md","CB7_ownership_drift_watch.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\CB8_governance_inventory_reconciliation.md","CB8_governance_inventory_reconciliation.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\closeouts\BK_EXECUTIVE_SUMMARY.md","BK_EXECUTIVE_SUMMARY.md","B","docs\audits\closeouts\BK_EXECUTIVE_SUMMARY.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\BM_large_test_file_decomposition_completion.md","BM_large_test_file_decomposition_completion.md","B","docs\audits\closeouts\BM_large_test_file_decomposition_completion.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\BW_protected_replay_trend_window_closeout.md","BW_protected_replay_trend_window_closeout.md","B","docs\audits\closeouts\BW_protected_replay_trend_window_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\BX_speaker_identity_end_to_end_parity_closeout.md","BX_speaker_identity_end_to_end_parity_closeout.md","B","docs\audits\closeouts\BX_speaker_identity_end_to_end_parity_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\BZ_protected_replay_trend_window_2_closeout.md","BZ_protected_replay_trend_window_2_closeout.md","B","docs\audits\closeouts\BZ_protected_replay_trend_window_2_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aa_gate_authority_extraction_closure_2026-05-31.md","cycle_aa_gate_authority_extraction_closure_2026-05-31.md","B","docs\audits\closeouts\cycle_aa_gate_authority_extraction_closure_2026-05-31.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ab_fallback_topology_collapse_closure_2026-05-31.md","cycle_ab_fallback_topology_collapse_closure_2026-05-31.md","B","docs\audits\closeouts\cycle_ab_fallback_topology_collapse_closure_2026-05-31.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ac_replay_surface_compression_closure_2026-05-31.md","cycle_ac_replay_surface_compression_closure_2026-05-31.md","B","docs\audits\closeouts\cycle_ac_replay_surface_compression_closure_2026-05-31.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ad_test_authority_consolidation_closure_2026-05-31.md","cycle_ad_test_authority_consolidation_closure_2026-05-31.md","B","docs\audits\closeouts\cycle_ad_test_authority_consolidation_closure_2026-05-31.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ae_change_locality_optimization_closure_2026-05-31.md","cycle_ae_change_locality_optimization_closure_2026-05-31.md","B","docs\audits\closeouts\cycle_ae_change_locality_optimization_closure_2026-05-31.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_af_dead_governance_removal_closure_2026-05-31.md","cycle_af_dead_governance_removal_closure_2026-05-31.md","B","docs\audits\closeouts\cycle_af_dead_governance_removal_closure_2026-05-31.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ag_residual_complexity_burndown_closure_2026-05-31.md","cycle_ag_residual_complexity_burndown_closure_2026-05-31.md","B","docs\audits\closeouts\cycle_ag_residual_complexity_burndown_closure_2026-05-31.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aj_opening_fallback_metadata_consolidation_closure_2026-06-02.md","cycle_aj_opening_fallback_metadata_consolidation_closure_2026-06-02.md","B","docs\audits\closeouts\cycle_aj_opening_fallback_metadata_consolidation_closure_2026-06-02.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_al_downstream_assertion_convergence_closure_2026-06-01.md","cycle_al_downstream_assertion_convergence_closure_2026-06-01.md","B","docs\audits\closeouts\cycle_al_downstream_assertion_convergence_closure_2026-06-01.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_am_fallback_adapter_retirement_closeout_2026-06-02.md","cycle_am_fallback_adapter_retirement_closeout_2026-06-02.md","B","docs\audits\closeouts\cycle_am_fallback_adapter_retirement_closeout_2026-06-02.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ap_fallback_authorship_resolution_closeout.md","cycle_ap_fallback_authorship_resolution_closeout.md","B","docs\audits\closeouts\cycle_ap_fallback_authorship_resolution_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq1_implementation_summary.md","cycle_aq_block_aq1_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq1_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq2_implementation_summary.md","cycle_aq_block_aq2_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq2_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq3_implementation_summary.md","cycle_aq_block_aq3_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq3_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq4_implementation_summary.md","cycle_aq_block_aq4_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq4_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq5_implementation_summary.md","cycle_aq_block_aq5_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq5_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq6_implementation_summary.md","cycle_aq_block_aq6_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq6_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq7_implementation_summary.md","cycle_aq_block_aq7_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq7_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq8_implementation_summary.md","cycle_aq_block_aq8_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq8_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_block_aq9_implementation_summary.md","cycle_aq_block_aq9_implementation_summary.md","B","docs\audits\closeouts\cycle_aq_block_aq9_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_aq_test_inventory_compression_closeout.md","cycle_aq_test_inventory_compression_closeout.md","B","docs\audits\closeouts\cycle_aq_test_inventory_compression_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ar_block_ar2_implementation_summary.md","cycle_ar_block_ar2_implementation_summary.md","B","docs\audits\closeouts\cycle_ar_block_ar2_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ar_block_ar3_reporting_summary.md","cycle_ar_block_ar3_reporting_summary.md","B","docs\audits\closeouts\cycle_ar_block_ar3_reporting_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ar_block_ar4_longitudinal_summary.md","cycle_ar_block_ar4_longitudinal_summary.md","B","docs\audits\closeouts\cycle_ar_block_ar4_longitudinal_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ar_block_ar5_hotspot_summary.md","cycle_ar_block_ar5_hotspot_summary.md","B","docs\audits\closeouts\cycle_ar_block_ar5_hotspot_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ar_block_ar6_trend_summary.md","cycle_ar_block_ar6_trend_summary.md","B","docs\audits\closeouts\cycle_ar_block_ar6_trend_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ar_block_ar7_risk_summary.md","cycle_ar_block_ar7_risk_summary.md","B","docs\audits\closeouts\cycle_ar_block_ar7_risk_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_ar_replay_drift_classification_closeout.md","cycle_ar_replay_drift_classification_closeout.md","B","docs\audits\closeouts\cycle_ar_replay_drift_classification_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_as_block_as1_implementation_summary.md","cycle_as_block_as1_implementation_summary.md","B","docs\audits\closeouts\cycle_as_block_as1_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_as_block_as2_implementation_summary.md","cycle_as_block_as2_implementation_summary.md","B","docs\audits\closeouts\cycle_as_block_as2_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_as_block_as3_implementation_summary.md","cycle_as_block_as3_implementation_summary.md","B","docs\audits\closeouts\cycle_as_block_as3_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_as_block_as4_implementation_summary.md","cycle_as_block_as4_implementation_summary.md","B","docs\audits\closeouts\cycle_as_block_as4_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_as_block_as5_implementation_summary.md","cycle_as_block_as5_implementation_summary.md","B","docs\audits\closeouts\cycle_as_block_as5_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_as_block_as6_implementation_summary.md","cycle_as_block_as6_implementation_summary.md","B","docs\audits\closeouts\cycle_as_block_as6_implementation_summary.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_as_downstream_dependency_reduction_closeout.md","cycle_as_downstream_dependency_reduction_closeout.md","B","docs\audits\closeouts\cycle_as_downstream_dependency_reduction_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_bd_gate_dependency_compression_closeout.md","cycle_bd_gate_dependency_compression_closeout.md","B","docs\audits\closeouts\cycle_bd_gate_dependency_compression_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_bf_test_inventory_de_amplification_closeout.md","cycle_bf_test_inventory_de_amplification_closeout.md","B","docs\audits\closeouts\cycle_bf_test_inventory_de_amplification_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_h_runtime_lineage_closure_2026-05-25.md","cycle_h_runtime_lineage_closure_2026-05-25.md","B","docs\audits\closeouts\cycle_h_runtime_lineage_closure_2026-05-25.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_i_fallback_authorship_contraction_closure_2026-05-26.md","cycle_i_fallback_authorship_contraction_closure_2026-05-26.md","B","docs\audits\closeouts\cycle_i_fallback_authorship_contraction_closure_2026-05-26.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_j_gate_cluster_extraction_closure_2026-05-26.md","cycle_j_gate_cluster_extraction_closure_2026-05-26.md","B","docs\audits\closeouts\cycle_j_gate_cluster_extraction_closure_2026-05-26.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_l_test_ownership_compression_closure_2026-05-27.md","cycle_l_test_ownership_compression_closure_2026-05-27.md","B","docs\audits\closeouts\cycle_l_test_ownership_compression_closure_2026-05-27.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_m_maintenance_drag_reduction_closure_2026-05-27.md","cycle_m_maintenance_drag_reduction_closure_2026-05-27.md","B","docs\audits\closeouts\cycle_m_maintenance_drag_reduction_closure_2026-05-27.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_n_long_session_stability_closure_2026-05-27.md","cycle_n_long_session_stability_closure_2026-05-27.md","B","docs\audits\closeouts\cycle_n_long_session_stability_closure_2026-05-27.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_o_final_emission_gate_contraction_closure_2026-05-28.md","cycle_o_final_emission_gate_contraction_closure_2026-05-28.md","B","docs\audits\closeouts\cycle_o_final_emission_gate_contraction_closure_2026-05-28.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_p_fallback_family_collapse_closure_2026-05-29.md","cycle_p_fallback_family_collapse_closure_2026-05-29.md","B","docs\audits\closeouts\cycle_p_fallback_family_collapse_closure_2026-05-29.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_r_block_r1c_gate_import_leakage_closure_2026-05-30.md","cycle_r_block_r1c_gate_import_leakage_closure_2026-05-30.md","B","docs\audits\closeouts\cycle_r_block_r1c_gate_import_leakage_closure_2026-05-30.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_s_runtime_drift_compression_closure_2026-05-30.md","cycle_s_runtime_drift_compression_closure_2026-05-30.md","B","docs\audits\closeouts\cycle_s_runtime_drift_compression_closure_2026-05-30.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_t_maintenance_locality_reduction_closure_2026-05-30.md","cycle_t_maintenance_locality_reduction_closure_2026-05-30.md","B","docs\audits\closeouts\cycle_t_maintenance_locality_reduction_closure_2026-05-30.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\cycle_u_sustained_session_validation_closure_2026-05-30.md","cycle_u_sustained_session_validation_closure_2026-05-30.md","B","docs\audits\closeouts\cycle_u_sustained_session_validation_closure_2026-05-30.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\evaluator_convergence_closeout.md","evaluator_convergence_closeout.md","B","docs\audits\closeouts\evaluator_convergence_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\closeouts\realization_failure_locality_closeout.md","realization_failure_locality_closeout.md","B","docs\audits\closeouts\realization_failure_locality_closeout.md","High","Closeout, closure, readiness, completion, or implementation summary already placed in canonical closeouts folder."
"docs\audits\cycle_k_block_k1_protected_replay_declaration_2026-05-26.md","cycle_k_block_k1_protected_replay_declaration_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\cycle_k_block_k2_replay_ci_promotion_2026-05-26.md","cycle_k_block_k2_replay_ci_promotion_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\cycle_k_block_k3_failure_artifact_ergonomics_2026-05-26.md","cycle_k_block_k3_failure_artifact_ergonomics_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\cycle_k_block_k3a_reporting_bridge_2026-05-26.md","cycle_k_block_k3a_reporting_bridge_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\cycle_k_block_k3b_failure_artifact_retention_2026-05-26.md","cycle_k_block_k3b_failure_artifact_retention_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\cycle_k_block_k4_drift_threshold_policy_2026-05-26.md","cycle_k_block_k4_drift_threshold_policy_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\cycle_k_block_k5_longitudinal_replay_decision_2026-05-26.md","cycle_k_block_k5_longitudinal_replay_decision_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\cycle_k_replay_promotion_recon_2026-05-26.md","cycle_k_replay_promotion_recon_2026-05-26.md","G","Leave in place; review for a future generator-aware migration","Medium","Audit-related, but many flat paths are generator/test contracts or have dense historical cross-references."
"docs\audits\discovery\BK_fallback_compression_candidates.md","BK_fallback_compression_candidates.md","A","docs\audits\discovery\BK_fallback_compression_candidates.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BK_fallback_content_audit.md","BK_fallback_content_audit.md","A","docs\audits\discovery\BK_fallback_content_audit.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BK_fallback_dependency_audit.md","BK_fallback_dependency_audit.md","A","docs\audits\discovery\BK_fallback_dependency_audit.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BK_fallback_inventory.md","BK_fallback_inventory.md","A","docs\audits\discovery\BK_fallback_inventory.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BK_fallback_ownership_map.md","BK_fallback_ownership_map.md","A","docs\audits\discovery\BK_fallback_ownership_map.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BK_fallback_projection_audit.md","BK_fallback_projection_audit.md","A","docs\audits\discovery\BK_fallback_projection_audit.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BK_fallback_selection_audit.md","BK_fallback_selection_audit.md","A","docs\audits\discovery\BK_fallback_selection_audit.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BM_large_test_file_decomposition_discovery.md","BM_large_test_file_decomposition_discovery.md","A","docs\audits\discovery\BM_large_test_file_decomposition_discovery.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BO_dependency_map.md","BO_dependency_map.md","A","docs\audits\discovery\BO_dependency_map.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BO_hotspot_inventory.md","BO_hotspot_inventory.md","A","docs\audits\discovery\BO_hotspot_inventory.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BO_next_cycle_candidates.md","BO_next_cycle_candidates.md","A","docs\audits\discovery\BO_next_cycle_candidates.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BW_protected_replay_trend_window_discovery.md","BW_protected_replay_trend_window_discovery.md","A","docs\audits\discovery\BW_protected_replay_trend_window_discovery.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BX_speaker_identity_end_to_end_parity_discovery.md","BX_speaker_identity_end_to_end_parity_discovery.md","A","docs\audits\discovery\BX_speaker_identity_end_to_end_parity_discovery.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BX_speaker_identity_file_inventory.txt","BX_speaker_identity_file_inventory.txt","A","docs\audits\discovery\BX_speaker_identity_file_inventory.txt","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BY_first_semantic_mutation_attribution_discovery.md","BY_first_semantic_mutation_attribution_discovery.md","A","docs\audits\discovery\BY_first_semantic_mutation_attribution_discovery.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\BZ_protected_replay_trend_window_2_discovery.md","BZ_protected_replay_trend_window_2_discovery.md","A","docs\audits\discovery\BZ_protected_replay_trend_window_2_discovery.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\CC_feature_readiness_closeout_discovery.md","CC_feature_readiness_closeout_discovery.md","A","docs\audits\discovery\CC_feature_readiness_closeout_discovery.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_aa_gate_authority_extraction_recon_2026-05-31.md","cycle_aa_gate_authority_extraction_recon_2026-05-31.md","A","docs\audits\discovery\cycle_aa_gate_authority_extraction_recon_2026-05-31.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_ab_fallback_topology_collapse_recon_2026-05-31.md","cycle_ab_fallback_topology_collapse_recon_2026-05-31.md","A","docs\audits\discovery\cycle_ab_fallback_topology_collapse_recon_2026-05-31.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_ac_replay_surface_compression_recon_2026-05-31.md","cycle_ac_replay_surface_compression_recon_2026-05-31.md","A","docs\audits\discovery\cycle_ac_replay_surface_compression_recon_2026-05-31.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_ad_test_authority_consolidation_recon_2026-05-31.md","cycle_ad_test_authority_consolidation_recon_2026-05-31.md","A","docs\audits\discovery\cycle_ad_test_authority_consolidation_recon_2026-05-31.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_ae_change_locality_optimization_recon_2026-05-31.md","cycle_ae_change_locality_optimization_recon_2026-05-31.md","A","docs\audits\discovery\cycle_ae_change_locality_optimization_recon_2026-05-31.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_af_dead_governance_removal_recon_2026-05-31.md","cycle_af_dead_governance_removal_recon_2026-05-31.md","A","docs\audits\discovery\cycle_af_dead_governance_removal_recon_2026-05-31.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_aj_opening_fallback_metadata_consolidation_recon_2026-06-02.md","cycle_aj_opening_fallback_metadata_consolidation_recon_2026-06-02.md","A","docs\audits\discovery\cycle_aj_opening_fallback_metadata_consolidation_recon_2026-06-02.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_al_downstream_assertion_convergence_recon_2026-06-01.md","cycle_al_downstream_assertion_convergence_recon_2026-06-01.md","A","docs\audits\discovery\cycle_al_downstream_assertion_convergence_recon_2026-06-01.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_am_fallback_adapter_retirement_recon_2026-06-02.md","cycle_am_fallback_adapter_retirement_recon_2026-06-02.md","A","docs\audits\discovery\cycle_am_fallback_adapter_retirement_recon_2026-06-02.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_an_gate_orchestration_decomposition_recon.md","cycle_an_gate_orchestration_decomposition_recon.md","A","docs\audits\discovery\cycle_an_gate_orchestration_decomposition_recon.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_ap_fallback_authorship_resolution_recon.md","cycle_ap_fallback_authorship_resolution_recon.md","A","docs\audits\discovery\cycle_ap_fallback_authorship_resolution_recon.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_aq_test_inventory_compression_recon.md","cycle_aq_test_inventory_compression_recon.md","A","docs\audits\discovery\cycle_aq_test_inventory_compression_recon.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_ar_block_ar1_drift_taxonomy.md","cycle_ar_block_ar1_drift_taxonomy.md","A","docs\audits\discovery\cycle_ar_block_ar1_drift_taxonomy.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_ar_replay_drift_classification_recon.md","cycle_ar_replay_drift_classification_recon.md","A","docs\audits\discovery\cycle_ar_replay_drift_classification_recon.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
